token_ID_within_document,word,lemma,before,after,word_lc
1028,village,village,#,#,village
1029,?,?,#,#,?
1030,"""",4958,#, ,""""
1031,he,he,#, ,he
1032,asked,ask,#, ,asked
1033,helplessly,helplessly,#,#,helplessly
1034,.,.,#, ,.
1035,I,I,#, ,i
1036,told,tell,#, ,told
1037,him,he,#,#,him
1038,.,.,#, ,.
1039,And,and,#, ,and
1040,as,as,#, ,as
1041,I,I,#, ,i
1042,walked,walk,#, ,walked
1043,on,on,#, ,on
1044,I,I,#, ,i
1045,was,be,#, ,was
1046,lonely,lonely,#, ,lonely
1047,no,no,#, ,no
1048,longer,long,#,#,longer
1049,.,.,#, ,.
1050,I,I,#, ,i
1051,was,be,#, ,was
1052,a,a,#, ,a
1053,guide,guide,#,#,guide
1054,",",",",#, ,","
1055,a,a,#, ,a
1056,pathfinder,pathfinder,#,#,pathfinder
1057,",",",",#, ,","
1058,an,an,#, ,an
1059,original,original,#, ,original
1060,settler,settler,#,#,settler
1061,.,.,#, ,.
1062,He,he,#, ,he
1063,had,have,#, ,had
1064,casually,casually,#, ,casually
1065,conferred,confer,#, ,conferred
1066,on,on,#, ,on
1067,me,I,#, ,me
1068,the,the,#, ,the
1069,freedom,freedom,#, ,freedom
1070,of,of,#, ,of
1071,the,the,#, ,the
1072,neighbourhood,neighbourhood,#,#,neighbourhood
1073,.,.,#, ,.
1074,And,and,#, ,and
1075,so,so,#, ,so
1076,with,with,#, ,with
1077,the,the,#, ,the
1078,sunshine,sunshine,#, ,sunshine
1079,and,and,#, ,and
1080,the,the,#, ,the
1081,great,great,#, ,great
1082,bursts,burst,#, ,bursts
1083,of,of,#, ,of
1084,leaves,leave,#, ,leaves
1085,growing,grow,#, ,growing
1086,on,on,#, ,on
1087,the,the,#, ,the
1088,trees,tree,#,#,trees
1089,",",",",#, ,","
1090,just,just,#, ,just
1091,as,as,#, ,as
1092,things,thing,#, ,things
1093,grow,grow,#, ,grow
1094,in,in,#, ,in
1095,fast,fast,#, ,fast
1096,movies,movie,#,#,movies
1097,",",",",#, ,","
1098,I,I,#, ,i
1099,had,have,#, ,had
1100,that,that,#, ,that
1101,familiar,familiar,#, ,familiar
1102,conviction,conviction,#, ,conviction
1103,that,that,#, ,that
1104,life,life,#, ,life
1105,was,be,#, ,was
1106,beginning,begin,#, ,beginning
1107,over,over,#, ,over
1108,again,again,#, ,again
1109,with,with,#, ,with
1110,the,the,#, ,the
1111,summer,summer,#,#,summer
1112,.,.,#, ,.
1113,There,there,#, ,there
1114,was,be,#, ,was
1115,so,so,#, ,so
1116,much,much,#, ,much
1117,to,to,#, ,to
1118,read,read,#,#,read
1119,",",",",#, ,","
1120,for,for,#, ,for
1121,one,one,#, ,one
1122,thing,thing,#,#,thing
1123,",",",",#, ,","
1124,and,and,#, ,and
1125,so,so,#, ,so
1126,much,much,#, ,much
1127,fine,fine,#, ,fine
1128,health,health,#, ,health
1129,to,to,#, ,to
1130,be,be,#, ,be
1131,pulled,pull,#, ,pulled
1132,down,down,#, ,down
1133,out,out,#, ,out
1134,of,of,#, ,of
1135,the,the,#, ,the
1136,young,young,#, ,young
1137,breath,breath,#,#,breath
1138,-,-,#,#,-
1139,giving,give,#, ,giving
1140,air,air,#,#,air
1141,.,.,#, ,.
1142,I,I,#, ,i
1143,bought,buy,#, ,bought
1144,a,a,#, ,a
1145,dozen,dozen,#, ,dozen
1146,volumes,volume,#, ,volumes
1147,on,on,#, ,on
1148,banking,banking,#, ,banking
1149,and,and,#, ,and
1150,credit,credit,#, ,credit
1151,and,and,#, ,and
1152,investment,investment,#, ,investment
1153,securities,security,#,#,securities
1154,",",",",#, ,","
1155,and,and,#, ,and
1156,they,they,#, ,they
1157,stood,stand,#, ,stood
1158,on,on,#, ,on
1159,my,my,#, ,my
1160,shelf,shelf,#, ,shelf
1161,in,in,#, ,in
1162,red,red,#, ,red
1163,and,and,#, ,and
1164,gold,gold,#, ,gold
1165,like,like,#, ,like
1166,new,new,#, ,new
1167,money,money,#, ,money
1168,from,from,#, ,from
1169,the,the,#, ,the
1170,mint,mint,#,#,mint
1171,",",",",#, ,","
1172,promising,promise,#, ,promising
1173,to,to,#, ,to
1174,unfold,unfold,#, ,unfold
1175,the,the,#, ,the
1176,shining,shine,#, ,shining
1177,secrets,secret,#, ,secrets
1178,that,that,#, ,that
1179,only,only,#, ,only
1180,Midas,Midas,#, ,midas
1181,and,and,#, ,and
1182,Morgan,Morgan,#, ,morgan
1183,and,and,#, ,and
1184,Maecenas,Maecenas,#, ,maecenas
1185,knew,know,#,#,knew
1186,.,.,#, ,.
1187,And,and,#, ,and
1188,I,I,#, ,i
1189,had,have,#, ,had
1190,the,the,#, ,the
1191,high,high,#, ,high
1192,intention,intention,#, ,intention
1193,of,of,#, ,of
1194,reading,read,#, ,reading
1195,many,many,#, ,many
1196,other,other,#, ,other
1197,books,book,#, ,books
1198,besides,besides,#,#,besides
1199,.,.,#, ,.
1200,I,I,#, ,i
1201,was,be,#, ,was
1202,rather,rather,#, ,rather
1203,literary,literary,#, ,literary
1204,in,in,#, ,in
1205,college,college,#,#,college
1206,-,-,#,#,-
1207,one,one,#, ,one
1208,year,year,#, ,year
1209,I,I,#, ,i
1210,wrote,write,#, ,wrote
1211,a,a,#, ,a
1212,series,series,#, ,series
1213,of,of,#, ,of
1214,very,very,#, ,very
1215,solemn,solemn,#, ,solemn
1216,and,and,#, ,and
1217,obvious,obvious,#, ,obvious
1218,editorials,editorial,#, ,editorials
1219,for,for,#, ,for
1220,the,the,#, ,the
1221,Yale,Yale,#, ,yale
1222,News,News,#,#,news
1223,-,-,#,#,-
1224,and,and,#, ,and
1225,now,now,#, ,now
1226,I,I,#, ,i
1227,was,be,#, ,was
1228,going,go,#, ,going
1229,to,to,#, ,to
1230,bring,bring,#, ,bring
1231,back,back,#, ,back
1232,all,all,#, ,all
1233,such,such,#, ,such
1234,things,thing,#, ,things
1235,into,into,#, ,into
1236,my,my,#, ,my
1237,life,life,#, ,life
1238,and,and,#, ,and
1239,become,become,#, ,become
1240,again,again,#, ,again
1241,that,that,#, ,that
1242,most,most,#, ,most
1243,limited,limited,#, ,limited
1244,of,of,#, ,of
1245,all,all,#, ,all
1246,specialists,specialist,#,#,specialists
1247,",",",",#, ,","
1248,the,the,#, ,the
1249,"""",6005,#,#,""""
1250,well,well,#,#,well
1251,-,-,#,#,-
1252,rounded,rounded,#, ,rounded
1253,man,man,#,#,man
1254,.,.,#,#,.
1255,"""",6023,#, ,""""
1256,This,this,#, ,this
1257,is,be,#,#,is
1258,n’t,not,#, ,n’t
1259,just,just,#, ,just
1260,an,an,#, ,an
1261,epigram,epigram,#,#,epigram
1262,-,-,#,#,-
1263,life,life,#, ,life
1264,is,be,#, ,is
1265,much,much,#, ,much
1266,more,more,#, ,more
1267,successfully,successfully,#, ,successfully
1268,looked,look,#, ,looked
1269,at,at,#, ,at
1270,from,from,#, ,from
1271,a,a,#, ,a
1272,single,single,#, ,single
1273,window,window,#,#,window
1274,",",",",#, ,","
1275,after,after,#, ,after
1276,all,all,#,#,all
1277,.,.,#, ,.
1278,It,it,#, ,it
1279,was,be,#, ,was
1280,a,a,#, ,a
1281,matter,matter,#, ,matter
1282,of,of,#, ,of
1283,chance,chance,#, ,chance
1284,that,that,#, ,that
1285,I,I,#, ,i
1286,should,should,#, ,should
1287,have,have,#, ,have
1288,rented,rent,#, ,rented
1289,a,a,#, ,a
1290,house,house,#, ,house
1291,in,in,#, ,in
1292,one,one,#, ,one
1293,of,of,#, ,of
1294,the,the,#, ,the
1295,strangest,strange,#, ,strangest
1296,communities,community,#, ,communities
1297,in,in,#, ,in
1298,North,North,#, ,north
1299,America,America,#,#,america
1300,.,.,#, ,.
1301,It,it,#, ,it
1302,was,be,#, ,was
1303,on,on,#, ,on
1304,that,that,#, ,that
1305,slender,slender,#, ,slender
1306,riotous,riotous,#, ,riotous
1307,island,island,#, ,island
1308,which,which,#, ,which
1309,extends,extend,#, ,extends
1310,itself,itself,#, ,itself
1311,due,due,#, ,due
1312,east,east,#, ,east
1313,of,of,#, ,of
1314,New,New,#, ,new
1315,York,York,#,#,york
1316,-,-,#,#,-
1317,and,and,#, ,and
1318,where,where,#, ,where
1319,there,there,#, ,there
1320,are,be,#,#,are
1321,",",",",#, ,","
1322,among,among,#, ,among
1323,other,other,#, ,other
1324,natural,natural,#, ,natural
1325,curiosities,curiosity,#,#,curiosities
1326,",",",",#, ,","
1327,two,two,#, ,two
1328,unusual,unusual,#, ,unusual
1329,formations,formation,#, ,formations
1330,of,of,#, ,of
1331,land,land,#,#,land
1332,.,.,#, ,.
1333,Twenty,twenty,#, ,twenty
1334,miles,mile,#, ,miles
1335,from,from,#, ,from
1336,the,the,#, ,the
1337,city,city,#, ,city
1338,a,a,#, ,a
1339,pair,pair,#, ,pair
1340,of,of,#, ,of
1341,enormous,enormous,#, ,enormous
1342,eggs,egg,#,#,eggs
1343,",",",",#, ,","
1344,identical,identical,#, ,identical
1345,in,in,#, ,in
1346,contour,contour,#, ,contour
1347,and,and,#, ,and
1348,separated,separate,#, ,separated
1349,only,only,#, ,only
1350,by,by,#, ,by
1351,a,a,#, ,a
1352,courtesy,courtesy,#, ,courtesy
1353,bay,bay,#,#,bay
1354,",",",",#, ,","
1355,jut,jut,#, ,jut
1356,out,out,#, ,out
1357,into,into,#, ,into
1358,the,the,#, ,the
1359,most,most,#, ,most
1360,domesticated,domesticate,#, ,domesticated
1361,body,body,#, ,body
1362,of,of,#, ,of
1363,salt,salt,#, ,salt
1364,water,water,#, ,water
1365,in,in,#, ,in
1366,the,the,#, ,the
1367,Western,western,#, ,western
1368,hemisphere,hemisphere,#,#,hemisphere
1369,",",",",#, ,","
1370,the,the,#, ,the
1371,great,great,#, ,great
1372,wet,wet,#, ,wet
1373,barnyard,barnyard,#, ,barnyard
1374,of,of,#, ,of
1375,Long,Long,#, ,long
1376,Island,Island,#, ,island
1377,Sound,Sound,#,#,sound
1378,.,.,#, ,.
1379,They,they,#, ,they
1380,are,be,#, ,are
1381,not,not,#, ,not
1382,perfect,perfect,#, ,perfect
1383,ovals,oval,#,#,ovals
1384,-,-,#,#,-
1385,like,like,#, ,like
1386,the,the,#, ,the
1387,egg,egg,#, ,egg
1388,in,in,#, ,in
1389,the,the,#, ,the
1390,Columbus,Columbus,#, ,columbus
1391,story,story,#,#,story
1392,",",",",#, ,","
1393,they,they,#, ,they
1394,are,be,#, ,are
1395,both,both,#, ,both
1396,crushed,crush,#, ,crushed
1397,flat,flat,#, ,flat
1398,at,at,#, ,at
1399,the,the,#, ,the
1400,contact,contact,#, ,contact
1401,end,end,#,#,end
1402,-,-,#,#,-
1403,but,but,#, ,but
1404,their,their,#, ,their
1405,physical,physical,#, ,physical
1406,resemblance,resemblance,#, ,resemblance
1407,must,must,#, ,must
1408,be,be,#, ,be
1409,a,a,#, ,a
1410,source,source,#, ,source
1411,of,of,#, ,of
1412,perpetual,perpetual,#, ,perpetual
1413,wonder,wonder,#, ,wonder
1414,to,to,#, ,to
1415,the,the,#, ,the
1416,gulls,gull,#, ,gulls
1417,that,that,#, ,that
1418,fly,fly,#, ,fly
1419,overhead,overhead,#,#,overhead
1420,.,.,#, ,.
1421,To,to,#, ,to
1422,the,the,#, ,the
1423,wingless,wingless,#, ,wingless
1424,a,a,#, ,a
1425,more,more,#, ,more
1426,interesting,interesting,#, ,interesting
1427,phenomenon,phenomenon,#, ,phenomenon
1428,is,be,#, ,is
1429,their,their,#, ,their
1430,dissimilarity,dissimilarity,#, ,dissimilarity
1431,in,in,#, ,in
1432,every,every,#, ,every
1433,particular,particular,#, ,particular
1434,except,except,#, ,except
1435,shape,shape,#, ,shape
1436,and,and,#, ,and
1437,size,size,#,#,size
1438,.,.,#, ,.
1439,I,I,#, ,i
1440,lived,live,#, ,lived
1441,at,at,#, ,at
1442,West,West,#, ,west
1443,Egg,Egg,#,#,egg
1444,",",",",#, ,","
1445,the,the,#,#,the
1446,-,-,#,#,-
1447,well,well,#,#,well
1448,",",",",#, ,","
1449,the,the,#, ,the
1450,less,less,#, ,less
1451,fashionable,fashionable,#, ,fashionable
1452,of,of,#, ,of
1453,the,the,#, ,the
1454,two,two,#,#,two
1455,",",",",#, ,","
1456,though,though,#, ,though
1457,this,this,#, ,this
1458,is,be,#, ,is
1459,a,a,#, ,a
1460,most,most,#, ,most
1461,superficial,superficial,#, ,superficial
1462,tag,tag,#, ,tag
1463,to,to,#, ,to
1464,express,express,#, ,express
1465,the,the,#, ,the
1466,bizarre,bizarre,#, ,bizarre
1467,and,and,#, ,and
1468,not,not,#, ,not
1469,a,a,#, ,a
1470,little,little,#, ,little
1471,sinister,sinister,#, ,sinister
1472,contrast,contrast,#, ,contrast
1473,between,between,#, ,between
1474,them,they,#,#,them
1475,.,.,#, ,.
1476,My,my,#, ,my
1477,house,house,#, ,house
1478,was,be,#, ,was
1479,at,at,#, ,at
1480,the,the,#, ,the
1481,very,very,#, ,very
1482,tip,tip,#, ,tip
1483,of,of,#, ,of
1484,the,the,#, ,the
1485,egg,egg,#,#,egg
1486,",",",",#, ,","
1487,only,only,#, ,only
1488,fifty,fifty,#, ,fifty
1489,yards,yard,#, ,yards
1490,from,from,#, ,from
1491,the,the,#, ,the
1492,Sound,Sound,#,#,sound
1493,",",",",#, ,","
1494,and,and,#, ,and
1495,squeezed,squeeze,#, ,squeezed
1496,between,between,#, ,between
1497,two,two,#, ,two
1498,huge,huge,#, ,huge
1499,places,place,#, ,places
1500,that,that,#, ,that
1501,rented,rent,#, ,rented
1502,for,for,#, ,for
1503,twelve,twelve,#, ,twelve
1504,or,or,#, ,or
1505,fifteen,fifteen,#, ,fifteen
1506,thousand,thousand,#, ,thousand
1507,a,a,#, ,a
1508,season,season,#,#,season
1509,.,.,#, ,.
1510,The,the,#, ,the
1511,one,one,#, ,one
1512,on,on,#, ,on
1513,my,my,#, ,my
1514,right,right,#, ,right
1515,was,be,#, ,was
1516,a,a,#, ,a
1517,colossal,colossal,#, ,colossal
1518,affair,affair,#, ,affair
1519,by,by,#, ,by
1520,any,any,#, ,any
1521,standard,standard,#,#,standard
1522,-,-,#,#,-
1523,it,it,#, ,it
1524,was,be,#, ,was
1525,a,a,#, ,a
1526,factual,factual,#, ,factual
1527,imitation,imitation,#, ,imitation
1528,of,of,#, ,of
1529,some,some,#, ,some
1530,Hôtel,Hôtel,#, ,hôtel
1531,de,de,#, ,de
1532,Ville,Ville,#, ,ville
1533,in,in,#, ,in
1534,Normandy,Normandy,#,#,normandy
1535,",",",",#, ,","
1536,with,with,#, ,with
1537,a,a,#, ,a
1538,tower,tower,#, ,tower
1539,on,on,#, ,on
1540,one,one,#, ,one
1541,side,side,#,#,side
1542,",",",",#, ,","
1543,spanking,spanking,#, ,spanking
1544,new,new,#, ,new
1545,under,under,#, ,under
1546,a,a,#, ,a
1547,thin,thin,#, ,thin
1548,beard,beard,#, ,beard
1549,of,of,#, ,of
1550,raw,raw,#, ,raw
1551,ivy,ivy,#,#,ivy
1552,",",",",#, ,","
1553,and,and,#, ,and
1554,a,a,#, ,a
1555,marble,marble,#, ,marble
1556,swimming,swimming,#, ,swimming
1557,pool,pool,#,#,pool
1558,",",",",#, ,","
1559,and,and,#, ,and
1560,more,more,#, ,more
1561,than,than,#, ,than
1562,forty,forty,#, ,forty
1563,acres,acre,#, ,acres
1564,of,of,#, ,of
1565,lawn,lawn,#, ,lawn
1566,and,and,#, ,and
1567,garden,garden,#,#,garden
1568,.,.,#, ,.
1569,It,it,#, ,it
1570,was,be,#, ,was
1571,Gatsby,Gatsby,#,#,gatsby
1572,’s,’s,#, ,’s
1573,mansion,mansion,#,#,mansion
1574,.,.,#, ,.
1575,Or,or,#,#,or
1576,",",",",#, ,","
1577,rather,rather,#,#,rather
1578,",",",",#, ,","
1579,as,as,#, ,as
1580,I,I,#, ,i
1581,did,do,#,#,did
1582,n’t,not,#, ,n’t
1583,know,know,#, ,know
1584,Mr.,Mr.,#, ,mr.
1585,Gatsby,Gatsby,#,#,gatsby
1586,",",",",#, ,","
1587,it,it,#, ,it
1588,was,be,#, ,was
1589,a,a,#, ,a
1590,mansion,mansion,#, ,mansion
1591,inhabited,inhabit,#, ,inhabited
1592,by,by,#, ,by
1593,a,a,#, ,a
1594,gentleman,gentleman,#, ,gentleman
1595,of,of,#, ,of
1596,that,that,#, ,that
1597,name,name,#,#,name
1598,.,.,#, ,.
1599,My,my,#, ,my
1600,own,own,#, ,own
1601,house,house,#, ,house
1602,was,be,#, ,was
1603,an,an,#, ,an
1604,eyesore,eyesore,#,#,eyesore
1605,",",",",#, ,","
1606,but,but,#, ,but
1607,it,it,#, ,it
1608,was,be,#, ,was
1609,a,a,#, ,a
1610,small,small,#, ,small
1611,eyesore,eyesore,#,#,eyesore
1612,",",",",#, ,","
1613,and,and,#, ,and
1614,it,it,#, ,it
1615,had,have,#, ,had
1616,been,be,#, ,been
1617,overlooked,overlook,#,#,overlooked
1618,",",",",#, ,","
1619,so,so,#, ,so
1620,I,I,#, ,i
1621,had,have,#, ,had
1622,a,a,#, ,a
1623,view,view,#, ,view
1624,of,of,#, ,of
1625,the,the,#, ,the
1626,water,water,#,#,water
1627,",",",",#, ,","
1628,a,a,#, ,a
1629,partial,partial,#, ,partial
1630,view,view,#, ,view
1631,of,of,#, ,of
1632,my,my,#, ,my
1633,neighbour,neighbour,#,#,neighbour
1634,’s,’s,#, ,’s
1635,lawn,lawn,#,#,lawn
1636,",",",",#, ,","
1637,and,and,#, ,and
1638,the,the,#, ,the
1639,consoling,console,#, ,consoling
1640,proximity,proximity,#, ,proximity
1641,of,of,#, ,of
1642,millionaires,millionaire,#,#,millionaires
1643,-,-,#,#,-
1644,all,all,#, ,all
1645,for,for,#, ,for
1646,eighty,eighty,#, ,eighty
1647,dollars,dollar,#, ,dollars
1648,a,a,#, ,a
1649,month,month,#,#,month
1650,.,.,#, ,.
1651,Across,across,#, ,across
1652,the,the,#, ,the
1653,courtesy,courtesy,#, ,courtesy
1654,bay,bay,#, ,bay
1655,the,the,#, ,the
1656,white,white,#, ,white
1657,palaces,palace,#, ,palaces
1658,of,of,#, ,of
1659,fashionable,fashionable,#, ,fashionable
1660,East,East,#, ,east
1661,Egg,Egg,#, ,egg
1662,glittered,glitter,#, ,glittered
1663,along,along,#, ,along
1664,the,the,#, ,the
1665,water,water,#,#,water
1666,",",",",#, ,","
1667,and,and,#, ,and
1668,the,the,#, ,the
1669,history,history,#, ,history
1670,of,of,#, ,of
1671,the,the,#, ,the
1672,summer,summer,#, ,summer
1673,really,really,#, ,really
1674,begins,begin,#, ,begins
1675,on,on,#, ,on
1676,the,the,#, ,the
1677,evening,evening,#, ,evening
1678,I,I,#, ,i
1679,drove,drive,#, ,drove
1680,over,over,#, ,over
1681,there,there,#, ,there
1682,to,to,#, ,to
1683,have,have,#, ,have
1684,dinner,dinner,#, ,dinner
1685,with,with,#, ,with
1686,the,the,#, ,the
1687,Tom,Tom,#, ,tom
1688,Buchanans,Buchanans,#,#,buchanans
1689,.,.,#, ,.
1690,Daisy,Daisy,#, ,daisy
1691,was,be,#, ,was
1692,my,my,#, ,my
1693,second,second,#, ,second
1694,cousin,cousin,#, ,cousin
1695,once,once,#, ,once
1696,removed,remove,#,#,removed
1697,",",",",#, ,","
1698,and,and,#, ,and
1699,I,I,#,#,i
1700,’d,’d,#, ,’d
1701,known,know,#, ,known
1702,Tom,Tom,#, ,tom
1703,in,in,#, ,in
1704,college,college,#,#,college
1705,.,.,#, ,.
1706,And,and,#, ,and
1707,just,just,#, ,just
1708,after,after,#, ,after
1709,the,the,#, ,the
1710,war,war,#, ,war
1711,I,I,#, ,i
1712,spent,spend,#, ,spent
1713,two,two,#, ,two
1714,days,day,#, ,days
1715,with,with,#, ,with
1716,them,they,#, ,them
1717,in,in,#, ,in
1718,Chicago,Chicago,#,#,chicago
1719,.,.,#, ,.
1720,Her,her,#, ,her
1721,husband,husband,#,#,husband
1722,",",",",#, ,","
1723,among,among,#, ,among
1724,various,various,#, ,various
1725,physical,physical,#, ,physical
1726,accomplishments,accomplishment,#,#,accomplishments
1727,",",",",#, ,","
1728,had,have,#, ,had
1729,been,be,#, ,been
1730,one,one,#, ,one
1731,of,of,#, ,of
1732,the,the,#, ,the
1733,most,most,#, ,most
1734,powerful,powerful,#, ,powerful
1735,ends,end,#, ,ends
1736,that,that,#, ,that
1737,ever,ever,#, ,ever
1738,played,play,#, ,played
1739,football,football,#, ,football
1740,at,at,#, ,at
1741,New,New,#, ,new
1742,Haven,Haven,#,#,haven
1743,-,-,#,#,-
1744,a,a,#, ,a
1745,national,national,#, ,national
1746,figure,figure,#, ,figure
1747,in,in,#, ,in
1748,a,a,#, ,a
1749,way,way,#,#,way
1750,",",",",#, ,","
1751,one,one,#, ,one
1752,of,of,#, ,of
1753,those,those,#, ,those
1754,men,man,#, ,men
1755,who,who,#, ,who
1756,reach,reach,#, ,reach
1757,such,such,#, ,such
1758,an,an,#, ,an
1759,acute,acute,#, ,acute
1760,limited,limit,#, ,limited
1761,excellence,excellence,#, ,excellence
1762,at,at,#, ,at
1763,twenty,twenty,#,#,twenty
1764,-,-,#,#,-
1765,one,one,#, ,one
1766,that,that,#, ,that
1767,everything,everything,#, ,everything
1768,afterward,afterward,#, ,afterward
1769,savours,savour,#, ,savours
1770,of,of,#, ,of
1771,anticlimax,anticlimax,#,#,anticlimax
1772,.,.,#, ,.
1773,His,his,#, ,his
1774,family,family,#, ,family
1775,were,be,#, ,were
1776,enormously,enormously,#, ,enormously
1777,wealthy,wealthy,#,#,wealthy
1778,-,-,#,#,-
1779,even,even,#, ,even
1780,in,in,#, ,in
1781,college,college,#, ,college
1782,his,his,#, ,his
1783,freedom,freedom,#, ,freedom
1784,with,with,#, ,with
1785,money,money,#, ,money
1786,was,be,#, ,was
1787,a,a,#, ,a
1788,matter,matter,#, ,matter
1789,for,for,#, ,for
1790,reproach,reproach,#,#,reproach
1791,-,-,#,#,-
1792,but,but,#, ,but
1793,now,now,#, ,now
1794,he,he,#,#,he
1795,’d,’d,#, ,’d
1796,left,leave,#, ,left
1797,Chicago,Chicago,#, ,chicago
1798,and,and,#, ,and
1799,come,come,#, ,come
1800,East,East,#, ,east
1801,in,in,#, ,in
1802,a,a,#, ,a
1803,fashion,fashion,#, ,fashion
1804,that,that,#, ,that
1805,rather,rather,#, ,rather
1806,took,take,#, ,took
1807,your,your,#, ,your
1808,breath,breath,#, ,breath
1809,away,away,#,#,away
1810,:,:,#, ,:
1811,for,for,#, ,for
1812,instance,instance,#,#,instance
1813,",",",",#, ,","
1814,he,he,#,#,he
1815,’d,’d,#, ,’d
1816,brought,bring,#, ,brought
1817,down,down,#, ,down
1818,a,a,#, ,a
1819,string,string,#, ,string
1820,of,of,#, ,of
1821,polo,polo,#, ,polo
1822,ponies,pony,#, ,ponies
1823,from,from,#, ,from
1824,Lake,Lake,#, ,lake
1825,Forest,Forest,#,#,forest
1826,.,.,#, ,.
1827,It,it,#, ,it
1828,was,be,#, ,was
1829,hard,hard,#, ,hard
1830,to,to,#, ,to
1831,realize,realize,#, ,realize
1832,that,that,#, ,that
1833,a,a,#, ,a
1834,man,man,#, ,man
1835,in,in,#, ,in
1836,my,my,#, ,my
1837,own,own,#, ,own
1838,generation,generation,#, ,generation
1839,was,be,#, ,was
1840,wealthy,wealthy,#, ,wealthy
1841,enough,enough,#, ,enough
1842,to,to,#, ,to
1843,do,do,#, ,do
1844,that,that,#,#,that
1845,.,.,#, ,.
1846,Why,why,#, ,why
1847,they,they,#, ,they
1848,came,come,#, ,came
1849,East,East,#, ,east
1850,I,I,#, ,i
1851,do,do,#,#,do
1852,n’t,not,#, ,n’t
1853,know,know,#,#,know
1854,.,.,#, ,.
1855,They,they,#, ,they
1856,had,have,#, ,had
1857,spent,spend,#, ,spent
1858,a,a,#, ,a
1859,year,year,#, ,year
1860,in,in,#, ,in
1861,France,France,#, ,france
1862,for,for,#, ,for
1863,no,no,#, ,no
1864,particular,particular,#, ,particular
1865,reason,reason,#,#,reason
1866,",",",",#, ,","
1867,and,and,#, ,and
1868,then,then,#, ,then
1869,drifted,drift,#, ,drifted
1870,here,here,#, ,here
1871,and,and,#, ,and
1872,there,there,#, ,there
1873,unrestfully,unrestfully,#, ,unrestfully
1874,wherever,wherever,#, ,wherever
1875,people,people,#, ,people
1876,played,play,#, ,played
1877,polo,polo,#, ,polo
1878,and,and,#, ,and
1879,were,be,#, ,were
1880,rich,rich,#, ,rich
1881,together,together,#,#,together
1882,.,.,#, ,.
1883,This,this,#, ,this
1884,was,be,#, ,was
1885,a,a,#, ,a
1886,permanent,permanent,#, ,permanent
1887,move,move,#,#,move
1888,",",",",#, ,","
1889,said,say,#, ,said
1890,Daisy,Daisy,#, ,daisy
1891,over,over,#, ,over
1892,the,the,#, ,the
1893,telephone,telephone,#,#,telephone
1894,",",",",#, ,","
1895,but,but,#, ,but
1896,I,I,#, ,i
1897,did,do,#,#,did
1898,n’t,not,#, ,n’t
1899,believe,believe,#, ,believe
1900,it,it,#,#,it
1901,-,-,#,#,-
1902,I,I,#, ,i
1903,had,have,#, ,had
1904,no,no,#, ,no
1905,sight,sight,#, ,sight
1906,into,into,#, ,into
1907,Daisy,Daisy,#,#,daisy
1908,’s,’s,#, ,’s
1909,heart,heart,#,#,heart
